station,hour,trips_out_lag_1h,trips_out_lag_24h,trips_out_rolling_mean_3h,trips_in_lag_1h,trips_in_lag_24h,trips_in_rolling_mean_3h
King St & Varick St,14,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,15,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,16,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,17,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,18,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,19,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,20,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,21,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,22,0.0,0.0,0.0,0.0,0.0,0.0
King St & Varick St,23,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,0,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,1,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,2,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,3,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,4,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,5,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,6,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,7,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,8,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,9,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,10,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,11,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,12,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,13,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,14,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,15,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,16,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,17,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,18,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,19,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,20,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,21,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,22,0.0,0.0,0.0,0.0,0.0,0.0
LaGuardia Pl & W 3 St,23,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,1,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,2,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,3,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,4,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,5,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,6,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,7,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,8,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,9,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,10,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,11,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,12,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,13,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,14,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,15,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,16,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,17,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,18,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,19,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,20,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,21,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,22,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Ave & Ft Greene Pl,23,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,1,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,2,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,3,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,4,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,5,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,6,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,7,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,8,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,9,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,10,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,11,0.0,0.0,0.33333334,0.0,0.0,0.0
Lafayette Park,12,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,13,0.0,1.0,0.33333334,0.0,0.0,0.33333334
Lafayette Park,14,1.0,0.0,0.33333334,0.0,0.0,0.33333334
Lafayette Park,15,0.0,0.0,0.6666667,0.0,0.0,0.33333334
Lafayette Park,16,0.0,0.0,0.33333334,0.0,0.0,0.33333334
Lafayette Park,17,0.0,0.0,0.33333334,1.0,0.0,0.33333334
Lafayette Park,18,0.0,0.0,0.33333334,0.0,0.0,0.33333334
Lafayette Park,19,0.0,0.0,0.0,0.0,0.0,0.33333334
Lafayette Park,20,0.0,0.0,0.0,0.0,0.0,0.33333334
Lafayette Park,21,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,22,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette Park,23,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,1,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,2,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,3,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,4,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,5,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,6,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,7,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,8,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,9,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,10,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,11,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,12,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,13,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,14,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,15,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,16,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,17,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,18,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,19,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,20,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,21,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,22,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & E 8 St,23,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,1,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,2,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,3,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,4,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,5,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,6,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,7,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,8,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,9,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,10,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,11,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,12,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,13,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,14,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,15,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,16,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,17,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,18,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,19,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,20,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,21,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,22,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Grand St,23,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,1,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,2,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,3,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,4,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,5,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,6,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,7,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,8,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,9,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,10,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,11,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,12,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,13,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,14,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,15,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,16,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,17,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,18,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,19,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,20,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,21,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,22,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette St & Jersey St,23,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,0,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,1,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,2,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,3,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,4,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,5,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,6,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,7,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,8,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,9,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,10,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,11,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,12,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,13,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,14,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,15,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,16,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,17,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,18,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,19,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,20,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,21,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,22,0.0,0.0,0.0,0.0,0.0,0.0
Laight St & Hudson St,23,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,1,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,2,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,3,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,4,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,5,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,6,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,7,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,8,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,9,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,10,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,11,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,12,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,13,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,14,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,15,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,16,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,17,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,18,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,19,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,20,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,21,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,22,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence St & Willoughby St,23,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,0,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,1,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,2,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,3,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,4,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,5,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,6,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,7,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,8,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,9,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,10,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,11,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,12,0.0,0.0,0.0,0.0,0.0,0.33333334
Leonard Gordon Park,13,0.0,0.0,0.0,0.0,0.0,0.33333334
Leonard Gordon Park,14,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,15,0.0,1.0,0.0,0.0,0.0,0.33333334
Leonard Gordon Park,16,1.0,0.0,0.33333334,0.0,0.0,0.0
Leonard Gordon Park,17,0.0,0.0,0.33333334,0.0,0.0,0.0
Leonard Gordon Park,18,0.0,0.0,0.33333334,0.0,0.0,0.0
Leonard Gordon Park,19,0.0,0.0,0.33333334,0.0,0.0,0.0
Leonard Gordon Park,20,0.0,0.0,0.33333334,0.0,0.0,0.0
Leonard Gordon Park,21,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,22,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Gordon Park,23,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,0,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,1,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,2,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,3,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,4,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,5,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,6,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,7,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,8,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,9,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,10,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,11,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,12,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,13,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,14,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,15,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,16,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,17,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,18,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,19,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,20,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,21,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,22,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Church St,23,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,0,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,1,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,2,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,3,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,4,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,5,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,6,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,7,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,8,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,9,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,10,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,11,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,12,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,13,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,14,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,15,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,16,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,17,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,18,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,19,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,20,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,21,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,22,0.0,0.0,0.0,0.0,0.0,0.0
Leonard St & Maujer St,23,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,0,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,1,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,2,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,3,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,4,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,5,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,6,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,7,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,8,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,9,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,10,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,11,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,12,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,13,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,14,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,15,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,16,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,17,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,18,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,19,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,20,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,21,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,22,0.0,0.0,0.0,0.0,0.0,0.0
Lexington Ave & E 36 St,23,0.0,0.0,0.0,0.0,0.0,0.0
Liberty Light Rail,0,0.0,0.0,0.0,0.0,0.0,0.0
Liberty Light Rail,1,0.0,0.0,0.0,0.0,0.0,0.33333334
Liberty Light Rail,2,0.0,0.0,0.0,0.0,0.0,0.33333334
Liberty Light Rail,3,0.0,0.0,0.0,0.0,0.0,0.33333334
Liberty Light Rail,4,0.0,0.0,0.0,0.0,0.0,0.0
Liberty Light Rail,5,0.0,0.0,0.0,0.0,0.0,0.0
Liberty Light Rail,6,0.0,0.0,0.0,0.0,0.0,0.0
Liberty Light Rail,7,0.0,0.0,0.0,0.0,0.0,0.0
Liberty Light Rail,8,0.0,0.0,0.33333334,0.0,0.0,0.0
Liberty Light Rail,9,0.0,0.0,0.33333334,0.0,0.0,0.0
Liberty Light Rail,10,0.0,1.0,0.33333334,0.0,0.0,0.0
Liberty Light Rail,11,1.0,1.0,0.33333334,0.0,0.0,0.0
Liberty Light Rail,12,1.0,1.0,0.6666667,0.0,0.0,0.33333334
Liberty Light Rail,13,1.0,0.0,0.6666667,0.0,1.0,0.33333334
Liberty Light Rail,14,0.0,1.0,0.6666667,0.0,0.0,0.6666667
Liberty Light Rail,15,1.0,0.0,0.6666667,0.0,1.0,0.6666667
Liberty Light Rail,16,0.0,0.0,0.33333334,1.0,0.0,0.6666667
Liberty Light Rail,17,0.0,0.0,0.33333334,1.0,0.0,0.6666667
Liberty Light Rail,18,0.0,0.0,0.33333334,0.0,1.0,1.0
Liberty Light Rail,19,0.0,0.0,0.33333334,0.0,0.0,1.0
Liberty Light Rail,20,0.0,0.0,0.0,0.0,0.0,0.33333334
Liberty Light Rail,21,0.0,0.0,0.0,0.0,0.0,0.33333334
Liberty Light Rail,22,0.0,0.0,0.0,0.0,0.0,0.0
Liberty Light Rail,23,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,0,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,1,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,2,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,3,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,4,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,5,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,6,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,7,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,8,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,9,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,10,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,11,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,12,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,13,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,14,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,15,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,16,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,17,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,18,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,19,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,20,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,21,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,22,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Broadway,23,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,0,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,1,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,2,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,3,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,4,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,5,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,6,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,7,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,8,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,9,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,10,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,11,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,12,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,13,0.0,0.0,0.0,0.0,0.0,0.0
Liberty St & Nassau St,14,0.0,0.0,0.0,0.0,0.0,0.0
